DATE, OPEN, HIGH, LOW, CLOSE, VOL, OI, P, R, RINFO
20010604,21562.5000,22500.0000,21468.7500,22293.7500,9535,25924,0,0,0.0000
20010605,22406.2500,22593.7500,22087.5000,22387.5000,6385,25215,0,0,0.0000
20010606,22312.5000,22350.0000,21862.5000,21900.0000,6440,24747,0,0,0.0000
20010607,21750.0000,22143.7500,21600.0000,21637.5000,12264,23371,0,0,0.0000
20010608,21637.5000,22200.0000,21600.0000,21806.2500,7545,23165,200109,200109,0.0000
20010611,22875.0000,22875.0000,22425.0000,22518.7500,12308,25640,0,0,1125.0000
20010612,22593.7500,22837.5000,22462.5000,22743.7500,11845,26177,0,0,0.0000
20010613,22837.5000,23062.5000,22575.0000,22781.2500,12147,28626,0,0,0.0000
20010614,22968.7500,23137.5000,22800.0000,23118.7500,9918,30265,0,0,0.0000
20010615,22968.7500,23531.2500,22875.0000,23250.0000,17254,32771,0,0,0.0000
20010618,23531.2500,24093.7500,23531.2500,23943.7500,14948,33427,0,0,0.0000
20010619,24000.0000,24000.0000,22612.5000,22725.0000,19199,36436,0,0,0.0000
20010620,22593.7500,22912.5000,21843.7500,21918.7500,26193,40959,0,0,0.0000
20010621,22125.0000,23025.0000,22087.5000,22781.2500,10964,40981,0,0,0.0000
20010622,22593.7500,22762.5000,21956.2500,22218.7500,5508,40883,0,0,0.0000
20010625,22218.7500,22237.5000,21862.5000,21881.2500,4706,40596,0,0,0.0000
20010626,21937.5000,22387.5000,21843.7500,21956.2500,5581,40297,0,0,0.0000
20010627,22012.5000,22275.0000,21525.0000,21731.2500,7407,39559,0,0,0.0000
20010628,21918.7500,22125.0000,21656.2500,21825.0000,3414,39474,0,0,0.0000
20010629,21750.0000,22012.5000,21412.5000,21937.5000,4923,39670,0,0,0.0000
20010702,21562.5000,21900.0000,21281.2500,21337.5000,3604,39811,0,0,0.0000
20010703,21281.2500,21525.0000,21262.5000,21468.7500,3606,39495,0,0,0.0000
20010705,21187.5000,21187.5000,20850.0000,21000.0000,6041,39630,0,0,0.0000
20010706,20737.5000,20962.5000,20625.0000,20925.0000,5027,39609,0,0,0.0000
20010709,21000.0000,21093.7500,20400.0000,20606.2500,5279,39399,0,0,0.0000
20010710,20625.0000,20625.0000,20362.5000,20475.0000,4824,39377,0,0,0.0000
20010711,20250.0000,20737.5000,20250.0000,20531.2500,6227,39012,0,0,0.0000
20010712,20625.0000,20662.5000,20250.0000,20287.5000,5641,39013,0,0,0.0000
20010713,20531.2500,20550.0000,20268.7500,20268.7500,5074,39320,0,0,0.0000
20010716,20062.5000,20531.2500,19968.7500,20400.0000,5740,38824,0,0,0.0000
20010717,20400.0000,20662.5000,20175.0000,20306.2500,5108,38484,0,0,0.0000
20010718,20381.2500,20625.0000,20250.0000,20568.7500,5330,38505,0,0,0.0000
20010719,20625.0000,20718.7500,20062.5000,20268.7500,7070,38829,0,0,0.0000
20010720,20250.0000,20343.7500,20100.0000,20156.2500,3654,38331,0,0,0.0000
20010723,20250.0000,20306.2500,20062.5000,20231.2500,3701,37775,0,0,0.0000
20010724,20343.7500,20925.0000,20343.7500,20700.0000,11283,37454,0,0,0.0000
20010725,20531.2500,20643.7500,19687.5000,19743.7500,9174,37579,0,0,0.0000
20010726,19875.0000,19875.0000,19218.7500,19275.0000,10774,38027,0,0,0.0000
20010727,19312.5000,19387.5000,19106.2500,19237.5000,4755,37607,0,0,0.0000
20010730,19125.0000,19650.0000,18975.0000,19443.7500,9087,36322,0,0,0.0000
20010731,19500.0000,20156.2500,19312.5000,19481.2500,13810,34810,0,0,0.0000
20010801,19387.5000,19387.5000,19143.7500,19218.7500,5596,34086,0,0,0.0000
20010802,19050.0000,19087.5000,18806.2500,18918.7500,8317,33892,0,0,0.0000
20010803,18712.5000,18975.0000,18675.0000,18900.0000,7901,33533,0,0,0.0000
20010806,18562.5000,18787.5000,18562.5000,18693.7500,4923,33047,0,0,0.0000
20010807,18750.0000,19162.5000,18600.0000,18637.5000,9083,32338,0,0,0.0000
20010808,18750.0000,18918.7500,18600.0000,18618.7500,6636,31845,0,0,0.0000
20010809,18750.0000,18825.0000,18637.5000,18787.5000,7527,30618,200112,200112,0.0000
20010810,20175.0000,20250.0000,19462.5000,19556.2500,18338,19679,0,0,1387.5000
20010813,19593.7500,19912.5000,19425.0000,19856.2500,13585,20964,0,0,0.0000
20010814,19781.2500,19912.5000,19706.2500,19893.7500,10063,22490,0,0,0.0000
20010815,19875.0000,19950.0000,19706.2500,19837.5000,10447,24213,0,0,0.0000
20010816,19968.7500,20062.5000,19762.5000,19818.7500,11568,26496,0,0,0.0000
20010817,19762.5000,21937.5000,19725.0000,21693.7500,31965,29100,0,0,0.0000
20010820,21131.2500,21281.2500,20081.2500,20193.7500,24625,31164,0,0,0.0000
20010821,20343.7500,20493.7500,20100.0000,20306.2500,15591,33274,0,0,0.0000
20010822,20306.2500,21000.0000,20287.5000,20568.7500,20713,35588,0,0,0.0000
20010823,20718.7500,21150.0000,20700.0000,20981.2500,8641,36979,0,0,0.0000
20010824,21187.5000,21225.0000,20287.5000,20456.2500,6826,37072,0,0,0.0000
20010827,20343.7500,20700.0000,20325.0000,20550.0000,5645,36870,0,0,0.0000
20010828,20625.0000,20775.0000,20325.0000,20475.0000,3794,36671,0,0,0.0000
20010829,20475.0000,20775.0000,20325.0000,20737.5000,4928,36339,0,0,0.0000
20010830,20737.5000,20812.5000,20175.0000,20231.2500,7037,36864,0,0,0.0000
20010831,20250.0000,20775.0000,20250.0000,20381.2500,6402,36780,0,0,0.0000
20010904,20062.5000,20137.5000,19087.5000,19143.7500,12610,37928,0,0,0.0000
20010905,19312.5000,19593.7500,19162.5000,19537.5000,9480,37623,0,0,0.0000
20010906,19593.7500,19612.5000,19087.5000,19556.2500,8753,37849,0,0,0.0000
20010907,19462.5000,19762.5000,19218.7500,19425.0000,5298,37653,0,0,0.0000
20010910,19500.0000,19575.0000,19218.7500,19237.5000,2940,37317,0,0,0.0000
20010917,19312.5000,19500.0000,18787.5000,19068.7500,6438,37449,0,0,0.0000
20010918,19087.5000,19087.5000,18862.5000,19031.2500,6555,37523,0,0,0.0000
20010919,19031.2500,19050.0000,18750.0000,18862.5000,5217,36689,0,0,0.0000
20010920,18750.0000,18825.0000,18225.0000,18281.2500,9015,36620,0,0,0.0000
20010921,18000.0000,18450.0000,17906.2500,18393.7500,7769,35846,0,0,0.0000
20010924,18431.2500,18750.0000,18393.7500,18412.5000,5540,36319,0,0,0.0000
20010925,18412.5000,18506.2500,18150.0000,18337.5000,5752,36371,0,0,0.0000
20010926,18318.7500,18637.5000,18225.0000,18431.2500,5061,35715,0,0,0.0000
20010927,18506.2500,18675.0000,18300.0000,18431.2500,4587,35357,0,0,0.0000
20010928,18375.0000,18468.7500,18075.0000,18112.5000,5342,35391,0,0,0.0000
20011001,17906.2500,18000.0000,17662.5000,17775.0000,5683,35591,0,0,0.0000
20011002,17812.5000,17812.5000,17362.5000,17531.2500,6964,35251,0,0,0.0000
20011003,17250.0000,17325.0000,17118.7500,17250.0000,6250,35262,0,0,0.0000
20011004,17250.0000,17718.7500,17156.2500,17437.5000,7267,34526,0,0,0.0000
20011005,17437.5000,17550.0000,17343.7500,17493.7500,3917,34239,0,0,0.0000
20011008,17343.7500,17531.2500,17193.7500,17212.5000,4979,34696,0,0,0.0000
20011009,17156.2500,17287.5000,16987.5000,17006.2500,5911,34522,0,0,0.0000
20011010,17006.2500,17118.7500,16931.2500,17006.2500,4745,33932,0,0,0.0000
20011011,17156.2500,17325.0000,16612.5000,16743.7500,6858,34320,0,0,0.0000
20011012,16781.2500,16837.5000,16650.0000,16762.5000,4660,34611,0,0,0.0000
20011015,16837.5000,16875.0000,16406.2500,16443.7500,5925,33928,0,0,0.0000
20011016,16406.2500,16500.0000,16312.5000,16462.5000,5148,33458,0,0,0.0000
20011017,16687.5000,17025.0000,16650.0000,16781.2500,6993,33584,0,0,0.0000
20011018,17156.2500,17812.5000,17025.0000,17100.0000,10544,31907,0,0,0.0000
20011019,16875.0000,16968.7500,16425.0000,16443.7500,7683,32421,0,0,0.0000
20011022,16312.5000,16312.5000,15825.0000,15937.5000,8624,33332,0,0,0.0000
20011023,16125.0000,16387.5000,16031.2500,16331.2500,6345,32930,0,0,0.0000
20011024,16462.5000,16462.5000,16162.5000,16237.5000,7383,33165,0,0,0.0000
20011025,16406.2500,16650.0000,16350.0000,16612.5000,5875,32753,0,0,0.0000
20011026,16875.0000,16950.0000,16162.5000,16275.0000,7630,32905,0,0,0.0000
20011029,16200.0000,16387.5000,16050.0000,16368.7500,5461,32710,0,0,0.0000
20011030,16312.5000,16350.0000,16162.5000,16256.2500,4560,32502,0,0,0.0000
20011031,16331.2500,17137.5000,16312.5000,16462.5000,14334,30654,0,0,0.0000
20011101,16387.5000,17362.5000,16293.7500,16950.0000,9214,29179,0,0,0.0000
20011102,17250.0000,17343.7500,16687.5000,17025.0000,7818,28803,0,0,0.0000
20011105,16968.7500,17775.0000,16912.5000,17568.7500,10253,27238,0,0,0.0000
20011106,17812.5000,18075.0000,17437.5000,18000.0000,10163,26442,0,0,0.0000
20011107,18000.0000,18281.2500,17625.0000,17737.5000,11371,25387,0,0,0.0000
20011108,17718.7500,17775.0000,16950.0000,17156.2500,12097,23694,200203,200203,0.0000
20011109,18187.5000,18187.5000,17831.2500,17925.0000,10790,20770,0,0,1125.0000
20011113,17850.0000,18150.0000,17812.5000,18000.0000,12122,23376,0,0,0.0000
20011114,18000.0000,19875.0000,17962.5000,19800.0000,17244,25322,0,0,0.0000
20011115,19500.0000,19687.5000,18487.5000,19350.0000,23539,26640,0,0,0.0000
20011116,19312.5000,19762.5000,18750.0000,19443.7500,17154,28775,0,0,0.0000
20011119,19312.5000,19406.2500,18618.7500,18693.7500,22587,31595,0,0,0.0000
20011120,18562.5000,19125.0000,18300.0000,18787.5000,9765,32689,0,0,0.0000
20011121,18937.5000,19162.5000,18637.5000,18881.2500,11098,32265,0,0,0.0000
20011126,19125.0000,19462.5000,18600.0000,18656.2500,9547,32313,0,0,0.0000
20011127,18187.5000,18262.5000,17362.5000,17437.5000,13182,32543,0,0,0.0000
20011128,17437.5000,17587.5000,17212.5000,17343.7500,8811,33006,0,0,0.0000
20011129,17343.7500,17437.5000,16987.5000,17100.0000,6948,33282,0,0,0.0000
20011130,16987.5000,17475.0000,16950.0000,17325.0000,5792,33913,0,0,0.0000
20011203,17531.2500,17625.0000,17100.0000,17287.5000,5672,34170,0,0,0.0000
20011204,17062.5000,17250.0000,16781.2500,17025.0000,6962,34336,0,0,0.0000
20011205,16875.0000,17400.0000,16875.0000,17250.0000,5778,33838,0,0,0.0000
20011206,17437.5000,17737.5000,17100.0000,17175.0000,6329,33899,0,0,0.0000
20011207,17100.0000,17606.2500,17100.0000,17531.2500,3377,33966,0,0,0.0000
20011210,17812.5000,17962.5000,17362.5000,17568.7500,5769,33624,0,0,0.0000
20011211,17775.0000,17962.5000,17306.2500,17925.0000,4981,34044,0,0,0.0000
20011212,17925.0000,18150.0000,17737.5000,17943.7500,7152,33582,0,0,0.0000
20011213,17812.5000,18000.0000,17625.0000,17962.5000,4092,33758,0,0,0.0000
20011214,18093.7500,18375.0000,17775.0000,17831.2500,9007,33398,0,0,0.0000
20011217,17718.7500,17718.7500,17118.7500,17381.2500,8059,33450,0,0,0.0000
20011218,17156.2500,17325.0000,16987.5000,17287.5000,5131,33526,0,0,0.0000
20011219,17156.2500,17850.0000,17100.0000,17587.5000,5795,33406,0,0,0.0000
20011220,17550.0000,18656.2500,17550.0000,18600.0000,12915,33039,0,0,0.0000
20011221,18281.2500,18750.0000,17250.0000,17493.7500,10506,31585,0,0,0.0000
20011227,17437.5000,17587.5000,17343.7500,17437.5000,5447,31646,0,0,0.0000
20011228,17625.0000,17662.5000,17268.7500,17325.0000,4458,31584,0,0,0.0000
20020102,17156.2500,17906.2500,17062.5000,17756.2500,7368,31971,0,0,0.0000
20020103,18000.0000,18112.5000,17568.7500,17812.5000,5628,32127,0,0,0.0000
20020104,18000.0000,18337.5000,17775.0000,18206.2500,6306,32195,0,0,0.0000
20020107,18187.5000,18562.5000,18037.5000,18093.7500,8347,31656,0,0,0.0000
20020108,18000.0000,18281.2500,17737.5000,18206.2500,5909,31791,0,0,0.0000
20020109,18468.7500,19125.0000,18468.7500,19068.7500,14532,32326,0,0,0.0000
20020110,19312.5000,19312.5000,18843.7500,19237.5000,11638,32633,0,0,0.0000
20020111,19125.0000,19125.0000,18300.0000,18581.2500,9488,32714,0,0,0.0000
20020114,18543.7500,18975.0000,18206.2500,18900.0000,8978,32239,0,0,0.0000
20020115,19031.2500,19350.0000,18562.5000,18843.7500,9237,31510,0,0,0.0000
20020116,18562.5000,18675.0000,18300.0000,18468.7500,9199,31565,0,0,0.0000
20020117,18468.7500,18487.5000,18093.7500,18318.7500,10437,30947,0,0,0.0000
20020118,18318.7500,18600.0000,17718.7500,17775.0000,12002,31022,0,0,0.0000
20020122,17531.2500,17700.0000,17437.5000,17550.0000,12691,30511,0,0,0.0000
20020123,17437.5000,17887.5000,17437.5000,17531.2500,10386,30108,0,0,0.0000
20020124,17437.5000,17775.0000,17362.5000,17418.7500,8678,29682,0,0,0.0000
20020125,17512.5000,17587.5000,17175.0000,17212.5000,7782,29793,0,0,0.0000
20020128,17175.0000,17175.0000,16875.0000,16893.7500,10709,30212,0,0,0.0000
20020129,16875.0000,16931.2500,16687.5000,16762.5000,10861,30609,0,0,0.0000
20020130,16875.0000,17193.7500,16837.5000,16931.2500,8647,30340,0,0,0.0000
20020131,16987.5000,17175.0000,16837.5000,16912.5000,12504,29341,0,0,0.0000
20020201,16593.7500,17062.5000,16500.0000,17043.7500,9385,29265,0,0,0.0000
20020204,17156.2500,17325.0000,16968.7500,17062.5000,5441,29017,0,0,0.0000
20020205,17062.5000,17062.5000,16706.2500,16818.7500,8472,28280,0,0,0.0000
20020206,16650.0000,16987.5000,16650.0000,16912.5000,7428,27881,0,0,0.0000
20020207,16875.0000,17062.5000,16762.5000,16800.0000,6873,26921,0,0,0.0000
20020208,16781.2500,16968.7500,16687.5000,16706.2500,10266,24610,200205,200205,0.0000
20020211,17887.5000,17962.5000,17250.0000,17287.5000,24167,20706,0,0,1012.5000
20020212,17100.0000,17343.7500,17100.0000,17250.0000,13588,22542,0,0,0.0000
20020213,17325.0000,17568.7500,17325.0000,17362.5000,20080,25341,0,0,0.0000
20020214,17437.5000,17550.0000,17400.0000,17456.2500,24791,29189,0,0,0.0000
20020215,17625.0000,17700.0000,17493.7500,17531.2500,30011,33442,0,0,0.0000
20020219,17718.7500,17812.5000,17287.5000,17475.0000,26139,36759,0,0,0.0000
20020220,17718.7500,18300.0000,17512.5000,18262.5000,21935,36076,0,0,0.0000
20020221,18562.5000,19012.5000,18337.5000,18900.0000,23383,35475,0,0,0.0000
20020222,19218.7500,19237.5000,18468.7500,18562.5000,12243,35432,0,0,0.0000
20020225,18187.5000,18375.0000,17962.5000,18112.5000,9313,33197,0,0,0.0000
20020226,18037.5000,18075.0000,17475.0000,17681.2500,10681,32945,0,0,0.0000
20020227,17718.7500,17775.0000,17306.2500,17381.2500,9858,32440,0,0,0.0000
20020228,17531.2500,17587.5000,17287.5000,17362.5000,5912,32658,0,0,0.0000
20020301,17512.5000,17850.0000,17362.5000,17756.2500,6703,32897,0,0,0.0000
20020304,17981.2500,17981.2500,17531.2500,17737.5000,6141,33103,0,0,0.0000
20020305,17850.0000,18637.5000,17850.0000,18150.0000,13712,31875,0,0,0.0000
20020306,18000.0000,18637.5000,17925.0000,18581.2500,8803,31061,0,0,0.0000
20020307,18712.5000,18900.0000,18150.0000,18225.0000,10132,30542,0,0,0.0000
20020308,18375.0000,18750.0000,18300.0000,18693.7500,7184,31052,0,0,0.0000
20020311,19087.5000,20531.2500,18937.5000,20306.2500,24882,33004,0,0,0.0000
20020312,20250.0000,21675.0000,19987.5000,21281.2500,25300,34769,0,0,0.0000
20020313,20812.5000,21562.5000,20362.5000,20906.2500,15621,34657,0,0,0.0000
20020314,20718.7500,21075.0000,20456.2500,20868.7500,11743,35533,0,0,0.0000
20020315,21000.0000,21037.5000,20325.0000,20850.0000,9153,35886,0,0,0.0000
20020318,20250.0000,20250.0000,19275.0000,19331.2500,14733,34426,0,0,0.0000
20020319,19125.0000,20100.0000,18937.5000,20006.2500,12191,34055,0,0,0.0000
20020320,20437.5000,21037.5000,20437.5000,21000.0000,11168,34584,0,0,0.0000
20020321,21093.7500,21093.7500,20156.2500,20231.2500,9220,34113,0,0,0.0000
20020322,20343.7500,20775.0000,20100.0000,20362.5000,5885,34063,0,0,0.0000
20020325,20156.2500,20437.5000,19800.0000,20418.7500,5235,34015,0,0,0.0000
20020326,20625.0000,20775.0000,20062.5000,20643.7500,8582,33902,0,0,0.0000
20020327,20906.2500,21412.5000,20475.0000,20981.2500,12839,33801,0,0,0.0000
20020328,20812.5000,21525.0000,20643.7500,21450.0000,10537,33859,0,0,0.0000
20020401,21187.5000,22012.5000,21187.5000,21937.5000,9847,33902,0,0,0.0000
20020402,21937.5000,22350.0000,21562.5000,22256.2500,13787,34000,0,0,0.0000
20020403,21750.0000,22387.5000,21562.5000,22293.7500,10084,33550,0,0,0.0000
20020404,22031.2500,22275.0000,20850.0000,21300.0000,16241,32042,0,0,0.0000
20020405,21375.0000,21468.7500,20531.2500,20625.0000,11137,30457,0,0,0.0000
20020408,20718.7500,20812.5000,20175.0000,20268.7500,10487,28957,0,0,0.0000
20020409,20362.5000,21075.0000,20137.5000,21037.5000,11536,27823,0,0,0.0000
20020410,21000.0000,21300.0000,20718.7500,21018.7500,11779,26099,200207,200207,0.0000
20020411,21750.0000,21900.0000,21375.0000,21450.0000,11336,22252,0,0,787.5000
20020412,21093.7500,21187.5000,20737.5000,20812.5000,14832,23705,0,0,0.0000
20020415,20700.0000,21225.0000,20550.0000,20793.7500,15081,25243,0,0,0.0000
20020416,20812.5000,20887.5000,20475.0000,20793.7500,16485,27976,0,0,0.0000
20020417,20812.5000,21150.0000,20756.2500,21056.2500,24839,32133,0,0,0.0000
20020418,21356.2500,22050.0000,21225.0000,21975.0000,20237,34784,0,0,0.0000
20020419,21937.5000,21937.5000,20925.0000,20962.5000,16781,36125,0,0,0.0000
20020422,20812.5000,21618.7500,20587.5000,21318.7500,10118,36242,0,0,0.0000
20020423,21375.0000,21525.0000,21018.7500,21468.7500,5816,36504,0,0,0.0000
20020424,21375.0000,21487.5000,20718.7500,20756.2500,8167,36009,0,0,0.0000
20020425,20437.5000,20531.2500,19650.0000,19725.0000,20659,34785,0,0,0.0000
20020426,19500.0000,19912.5000,19406.2500,19556.2500,15039,34556,0,0,0.0000
20020429,19406.2500,19462.5000,18787.5000,19350.0000,14951,32783,0,0,0.0000
20020430,19593.7500,19987.5000,19575.0000,19818.7500,6462,32487,0,0,0.0000
20020501,19687.5000,20025.0000,18862.5000,19087.5000,8090,32335,0,0,0.0000
20020502,19218.7500,19350.0000,19031.2500,19106.2500,6365,31690,0,0,0.0000
20020503,19012.5000,19425.0000,18787.5000,19143.7500,9069,31334,0,0,0.0000
20020506,18937.5000,19537.5000,18787.5000,19087.5000,6977,30890,0,0,0.0000
20020507,18937.5000,19312.5000,18862.5000,19162.5000,5425,31332,0,0,0.0000
20020508,19125.0000,19200.0000,18862.5000,18900.0000,4733,31581,0,0,0.0000
20020509,18562.5000,18750.0000,18525.0000,18562.5000,8563,31527,0,0,0.0000
20020510,18562.5000,18712.5000,18412.5000,18656.2500,8688,32066,0,0,0.0000
20020513,18750.0000,18900.0000,18318.7500,18431.2500,7531,32293,0,0,0.0000
20020514,18375.0000,18750.0000,18187.5000,18543.7500,10254,31969,0,0,0.0000
20020515,18656.2500,18843.7500,18412.5000,18525.0000,7613,31921,0,0,0.0000
20020516,18562.5000,19050.0000,18450.0000,19031.2500,6539,32392,0,0,0.0000
20020517,19031.2500,19125.0000,18750.0000,19012.5000,4134,32352,0,0,0.0000
20020520,19125.0000,19350.0000,18975.0000,19275.0000,4420,32494,0,0,0.0000
20020521,19500.0000,19912.5000,19425.0000,19762.5000,9223,32117,0,0,0.0000
20020522,19425.0000,19518.7500,18787.5000,19012.5000,11786,31095,0,0,0.0000
20020523,19031.2500,19125.0000,18862.5000,19012.5000,5293,30870,0,0,0.0000
20020524,19031.2500,19312.5000,19031.2500,19275.0000,4184,31089,0,0,0.0000
20020528,19218.7500,19218.7500,18881.2500,18975.0000,5361,30892,0,0,0.0000
20020529,19031.2500,19537.5000,18993.7500,19368.7500,9218,30544,0,0,0.0000
20020530,19500.0000,19500.0000,19200.0000,19350.0000,5256,29737,0,0,0.0000
20020531,19425.0000,19650.0000,19275.0000,19462.5000,10948,28543,0,0,0.0000
20020603,19500.0000,19500.0000,18881.2500,19200.0000,8662,27684,0,0,0.0000
20020604,19125.0000,19237.5000,18900.0000,19068.7500,8389,26598,0,0,0.0000
20020605,18656.2500,18881.2500,18600.0000,18806.2500,6909,25650,0,0,0.0000
20020606,18675.0000,19012.5000,18656.2500,18843.7500,7600,24897,0,0,0.0000
20020607,18750.0000,18787.5000,18281.2500,18431.2500,13746,23222,0,0,0.0000
20020610,18337.5000,18637.5000,18281.2500,18562.5000,7150,22246,200209,200209,0.0000
20020611,19500.0000,19631.2500,19443.7500,19500.0000,10106,25497,0,0,993.7500
20020612,19462.5000,19462.5000,19312.5000,19387.5000,8783,26477,0,0,0.0000
20020613,19350.0000,19350.0000,18712.5000,18750.0000,29586,30895,0,0,0.0000
20020614,18656.2500,18825.0000,18375.0000,18393.7500,22572,33904,0,0,0.0000
20020617,18412.5000,18712.5000,18337.5000,18656.2500,15344,37523,0,0,0.0000
20020618,18562.5000,18768.7500,18431.2500,18487.5000,16503,39828,0,0,0.0000
20020619,18375.0000,18562.5000,18375.0000,18468.7500,19084,43637,0,0,0.0000
20020620,18525.0000,19031.2500,18262.5000,18881.2500,9447,43376,0,0,0.0000
20020621,18843.7500,18900.0000,18431.2500,18600.0000,6086,43842,0,0,0.0000
20020624,18431.2500,18937.5000,18412.5000,18825.0000,5364,43663,0,0,0.0000
20020625,18843.7500,18862.5000,18412.5000,18693.7500,6789,43142,0,0,0.0000
20020626,18656.2500,18862.5000,18337.5000,18393.7500,7209,43546,0,0,0.0000
20020627,18225.0000,18712.5000,18187.5000,18337.5000,8855,42685,0,0,0.0000
20020628,18281.2500,18562.5000,18206.2500,18318.7500,6993,43036,0,0,0.0000
20020701,18468.7500,18843.7500,18337.5000,18768.7500,8478,42392,0,0,0.0000
20020702,18843.7500,19556.2500,18750.0000,19500.0000,13942,41217,0,0,0.0000
20020703,19593.7500,19668.7500,18712.5000,18843.7500,9083,41636,0,0,0.0000
20020708,18562.5000,19012.5000,18562.5000,18900.0000,5930,40328,0,0,0.0000
20020709,18937.5000,19331.2500,18843.7500,19162.5000,6597,40022,0,0,0.0000
20020710,19275.0000,19462.5000,19087.5000,19425.0000,6738,39819,0,0,0.0000
20020711,19500.0000,20325.0000,19500.0000,20137.5000,16091,38759,0,0,0.0000
20020712,19800.0000,19837.5000,19125.0000,19368.7500,11118,38315,0,0,0.0000
20020715,19031.2500,19200.0000,19012.5000,19031.2500,5780,37812,0,0,0.0000
20020716,19162.5000,19275.0000,18937.5000,18993.7500,4602,37593,0,0,0.0000
20020717,18937.5000,19162.5000,18937.5000,19031.2500,3952,37228,0,0,0.0000
20020718,19125.0000,19218.7500,18018.7500,18300.0000,15033,37487,0,0,0.0000
20020719,18318.7500,18468.7500,18000.0000,18206.2500,6942,37330,0,0,0.0000
20020722,18187.5000,18262.5000,18037.5000,18168.7500,4777,37128,0,0,0.0000
20020723,18187.5000,18450.0000,18093.7500,18300.0000,5946,36747,0,0,0.0000
20020724,18300.0000,18300.0000,17850.0000,17925.0000,7257,36224,0,0,0.0000
20020725,18000.0000,18168.7500,17850.0000,18131.2500,5317,36229,0,0,0.0000
20020726,18131.2500,18262.5000,17943.7500,18150.0000,4621,36179,0,0,0.0000
20020729,18000.0000,18000.0000,17700.0000,17718.7500,9355,36236,0,0,0.0000
20020730,17625.0000,17775.0000,17568.7500,17643.7500,9537,35502,0,0,0.0000
20020731,17568.7500,17643.7500,17437.5000,17550.0000,13471,34256,0,0,0.0000
20020801,17437.5000,17906.2500,17437.5000,17812.5000,12705,33818,0,0,0.0000
20020802,18037.5000,18281.2500,17925.0000,18037.5000,7330,33651,0,0,0.0000
20020805,18112.5000,18112.5000,17550.0000,17681.2500,7580,33968,0,0,0.0000
20020806,17718.7500,17812.5000,17643.7500,17756.2500,7022,32755,0,0,0.0000
20020807,17718.7500,17812.5000,17568.7500,17756.2500,4957,32317,0,0,0.0000
20020808,18000.0000,18562.5000,17775.0000,17962.5000,11471,31046,200212,200212,0.0000
20020809,19312.5000,19368.7500,19162.5000,19200.0000,6660,21729,0,0,1350.0000
20020812,19087.5000,19537.5000,19050.0000,19500.0000,10743,23178,0,0,0.0000
20020813,19350.0000,19500.0000,19218.7500,19275.0000,13644,24959,0,0,0.0000
20020814,19237.5000,19575.0000,19237.5000,19350.0000,13429,26449,0,0,0.0000
20020815,19218.7500,19406.2500,18675.0000,18750.0000,21600,29151,0,0,0.0000
20020816,18843.7500,18937.5000,18712.5000,18881.2500,17065,30530,0,0,0.0000
20020819,18843.7500,18843.7500,18637.5000,18750.0000,18100,33569,0,0,0.0000
20020820,18712.5000,19050.0000,18675.0000,18900.0000,21809,36546,0,0,0.0000
20020821,19031.2500,19031.2500,18675.0000,18825.0000,18556,39796,0,0,0.0000
20020822,18937.5000,19406.2500,18843.7500,19181.2500,10636,39787,0,0,0.0000
20020823,19312.5000,19687.5000,19312.5000,19443.7500,8864,38876,0,0,0.0000
20020826,19387.5000,19406.2500,18712.5000,18975.0000,12165,40146,0,0,0.0000
20020827,18975.0000,19068.7500,18825.0000,19050.0000,3210,40153,0,0,0.0000
20020828,19500.0000,20062.5000,19500.0000,19743.7500,12410,38805,0,0,0.0000
20020829,19650.0000,19837.5000,19406.2500,19762.5000,7184,38681,0,0,0.0000
20020830,19875.0000,20025.0000,19537.5000,19950.0000,7423,38927,0,0,0.0000
20020903,19800.0000,21037.5000,19481.2500,20943.7500,12062,39468,0,0,0.0000
20020904,21093.7500,21825.0000,20718.7500,21675.0000,24796,39982,0,0,0.0000
20020905,21450.0000,21787.5000,21112.5000,21262.5000,12025,39234,0,0,0.0000
20020906,21262.5000,21712.5000,20925.0000,21581.2500,10879,39638,0,0,0.0000
20020909,22237.5000,23175.0000,21975.0000,22987.5000,22997,39994,0,0,0.0000
20020910,22987.5000,23850.0000,22350.0000,22481.2500,22411,40596,0,0,0.0000
20020911,22312.5000,22387.5000,21787.5000,22256.2500,5904,40819,0,0,0.0000
20020912,22500.0000,23212.5000,22350.0000,22912.5000,9348,41713,0,0,0.0000
20020913,22687.5000,23175.0000,22593.7500,23100.0000,6972,42834,0,0,0.0000
20020916,23325.0000,24112.5000,23287.5000,23625.0000,12295,44532,0,0,0.0000
20020917,23437.5000,23943.7500,22875.0000,23137.5000,11594,44802,0,0,0.0000
20020918,22781.2500,23043.7500,22537.5000,22593.7500,8981,44845,0,0,0.0000
20020919,22218.7500,22350.0000,21843.7500,21918.7500,8710,43700,0,0,0.0000
20020920,21937.5000,22125.0000,20906.2500,21018.7500,15608,40793,0,0,0.0000
20020923,21187.5000,21393.7500,20400.0000,20493.7500,12331,38908,0,0,0.0000
20020924,20718.7500,20868.7500,20400.0000,20568.7500,8997,38498,0,0,0.0000
20020925,20775.0000,21093.7500,20475.0000,21056.2500,7665,38527,0,0,0.0000
20020926,21075.0000,21150.0000,20587.5000,20700.0000,7461,37964,0,0,0.0000
20020927,20475.0000,20943.7500,20343.7500,20868.7500,5122,38115,0,0,0.0000
